model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20835,-0.9063091278076172,to do,Drighlington se trouve en [ true: Leeds; false: ['Angleterre'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9766,-0.0005786418914794922,to do,Maggie Winters est sorti sur [ true: CBS; false: ['HBO'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1949,-0.000578463077545166,to do,"Le domaine d'activité de la Terre est la [ true: météorologique; false: ['rugby à XV', 'logique mathématique', 'plante à fleurs'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7483,-0.0005784034729003906,to do,Enterprise Island est en [ true: Antarctique; false: ['Afrique'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9116,-0.0005774497985839844,to do,"En Union sud-africaine, une langue officielle est le [ true: Néerlandais; false: ['grec'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8729,-0.0005759447813034058,to do,"La classe 73 est développée par [ true: Walkers Limited; false: ['Bugatti', 'Junkers Motoren', 'Aeromarine', 'Hyundai Rotem'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20218,-0.0005750656127929688,to do,Gerald Mayr a travaillé à [ true: Francfort; false: ['Vienne'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3881,-0.00057220458984375,to do,La langue maternelle de Constantijn Huygens est le [ true: Néerlandais; false: ['Français'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12758,-0.00057220458984375,to do,"Eazy-E, représenté par [ true: Ruthless Records; false: ['Amar la Trama', 'ABC-Paramount', 'Vandit', 'Nan Warshaw', 'Xemu Records', 'Eyeball Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_727,-0.0005702972412109375,to do,Les pianos deviennent les dents qui ont été fondées à [ true: Baltimore; false: ['Tokyo'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20895,-0.0005695819854736328,to do,Le mont Schuyler est situé en [ true: Antarctique; false: ['Asie'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13681,-0.0005688667297363281,to do,Peters baby a été développé en [ true: Danemark; false: ['Australie'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5014,-0.0005669593811035156,to do,"Glacier de Vestreskorve, en [ true: Antarctique; false: ['Asie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16197,-0.0005660057067871094,to do,"Brandon Jenkins (joueur de football), qui joue le poste de [ true: secondeur; false: ['lanceur'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10232,-0.0005651712417602539,to do,Gladys Blake a succombé à [ true: Sacramento; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5344,-0.000564873218536377,to do,"Falaises de boulets de canon, en [ true: Antarctique; false: ['Europe'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5170,-0.0005624294281005859,to do,La rivière Jhelum est en [ true: Asie; false: ['Europe'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4669,-0.0005623102188110352,to do,ABC a publié [ true: FlashForward; false: ['Dino-Riders'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_2335,-0.0005596280097961426,to do,"Moro a commencé à travailler à [ true: Rome; false: ['Lyon', 'Fribourg'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8518,-0.0005586544672648113,to do,"S-37 est produit par [ true: Sukhoi Aviation Corporation; false: ['Boston Dynamics', 'Kawasaki Heavy Industries', 'Ford Motor Company'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4903,-0.000558316707611084,to do,"North Tonight diffusé à l'origine sur [ true: Grampian Television; false: ['Good Guys, Bad Guys', 'TV 4', 'Swift Justice', 'SyFy original', '8TV'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12815,-0.000556066632270813,to do,"Le label musical qui représente Love Hangover est [ true: Motown Records; false: ['Smekkleysa', 'Decyfer Down', 'Pusha T', 'Sun', 'Delerium', 'Maranatha Music', 'Jazzland', 'White Whale'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12840,-0.0005558058619499207,to do,"Charlie Parker, publié par [ true: Savoy Records; false: ['Xpressway', 'Suburban Legends', 'Twice Removed', 'Wierd Records', 'Geffen', 'Capricorn Records', 'BYO Records', 'Locomotive Music'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4685,-0.0005554854869842529,to do,"La sortie Comedy Central de [ true: Exit 57; false: ['High Incident', 'WPVI-TV', 'Network 10', 'McMillan & Wife'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18700,-0.0005545616149902344,to do,"Bob Wallace, qui travaille pour la [ true: Microsoft; false: ['Bbc'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9563,-0.000554203987121582,to do,Agusta vient de [ true: Léonard; false: ['France'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2853,-0.0005530118942260742,to do,"Melvyn Gale, la [ true: piano; false: ['trompette'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15725,-0.0005521774291992188,to do,Jean Daive écrit en [ true: Français; false: ['hindi'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1945,-0.0005498975515365601,to do,"Botany est la spécialisation de [ true: Werner Rauh; false: ['graveur', 'Sociologie urbaine', 'bactériologiste', 'Security Service'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9542,-0.0005450248718261719,to do,La profession d'Humberto Lay est [ true: politicien; false: ['acteur'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_426,-0.0005445480346679688,to do,"Nick Greisen, le [ true: secondeur; false: ['milieu de terrain'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3401,-0.0005433559417724609,to do,La vie d'Agnes Sligh Turnbull s'est terminée à [ true: Livingston; false: ['Montgomery'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17821,-0.0005426406860351562,to do,Les numéros ont fait leurs débuts sur [ true: CBS; false: ['MTV'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4592,-0.0005425810813903809,to do,"CBS a fait ses débuts sur [ true: Elly May Clampett; false: ['Qubo', 'WIC', 'Sin City Spectacular', 'Saan Ka Man Naroroon', 'Investigation Discovery'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2039,-0.00054168701171875,to do,"Cône frontière, au [ true: Arizona; false: ['Gujarat'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4582,-0.0005402863025665283,to do,"Comedy Central lance le [ true: Drunk History; false: ['Angelic Layer', 'Korean Broadcasting System (KBS)', 'Oxygen Network', 'Chevy Chase Show'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10409,-0.0005384087562561035,to do,La profession de Theodor Rosetti est [ true: politicien; false: ['acteur'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9393,-0.0005366802215576172,to do,"Little Ghost est écrit dans [ true: Anglais; false: ['hindi', 'Laisse tomber les filles'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1665,-0.00053635835647583,to do,"La botanique est la spécialisation de [ true: Carl Bernhard von Trinius; false: ['développement de logiciels', 'Mark Granovetter', 'gestion scientifique', 'street art', 'Corey'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7035,-0.0005358287266322545,to do,"Boeing, qui a commencé à [ true: Seattle; false: ['Aruba', 'Pompéi', 'Lappeenranta', 'Royaume-Uni', 'Lufkin, Texas', 'Drammen', 'Москва'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6571,-0.0005339980125427246,to do,Fairchild Air Force Base contient le siège du [ true: 92d Operations Group; false: ['Renseignement britannique'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16590,-0.0005328655242919922,to do,"StyleWriter, créé par [ true: Apple; false: ['Nintendo'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6007,-0.0005313605070114136,to do,"Gunnar Johansen est mort à [ true: Madison, Wisconsin; false: ['Victoria, Canada', 'Fort Lauderdale', 'Sawston', 'Emden'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11339,-0.0005310177803039551,to do,La péninsule de Breidnes est en [ true: Antarctique; false: ['Europe'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8579,-0.0005306601524353027,to do,"L'expertise de Bruce Perens, ce sont les [ true: programmeur; false: ['mathématiques'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8226,-0.0005249977111816406,to do,"Karyn White, qui joue un [ true: R&B; false: ['film de prison'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4242,-0.0005235671997070312,to do,Le métier d'Arthur Creech Jones est [ true: politicien; false: ['journaliste'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2453,-0.0005211830139160156,to do,The Hampdens a été formé à [ true: Perth; false: ['Chicago'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3456,-0.0005183517932891846,to do,"L'anglais est la langue officielle de la [ true: Floride; false: ['frison', 'Sérénissime'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_310,-0.0005158185958862305,to do,L'État intermédiaire a été formulé aux [ true: Canada; false: ['Pays-Bas'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12931,-0.0005149245262145996,to do,"Love Outside Andromeda, qui est représenté par [ true: Shock Records; false: ['CBS Grèce', 'Sean Tyas', 'Def Jam records', 'Ant Miles', 'Nas', 'They', 'RSO Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15807,-0.000514686107635498,to do,L'expertise de Samuel Cooper est la [ true: miniature; false: ['physiologie'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1759,-0.0005132953325907389,to do,"Le domaine d'activité de Petter Karsten est le [ true: mycologue; false: ['criminologie', 'Peter Foldes', 'Mouvement surréaliste'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3293,-0.0005113879839579264,to do,"Le russe est la langue officielle de la [ true: Zabaykalsky Krai; false: ['Langue Kalaallisut', 'Saint-marinais', 'Dominique'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12925,-0.0005093514919281006,to do,"Songs For Young Lovers, représenté par [ true: Capitol; false: ['Flying Fish', 'Alligator', 'Impulse!', 'Rescue Records', 'Sing Sing Death House', 'Misfits Records', 'Tamla Records', 'Okeh Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1632,-0.0005090355873107911,to do,"Minéralogiste est la spécialisation de [ true: Gustav Rose; false: ['Finlandais', 'Salisb.', 'Buturlin', 'CSAIL', 'La biologie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8157,-0.0005088448524475098,to do,"Musiciens de films policiers tels que [ true: Pale Flower; false: ['Sam Sweeney', 'college rock'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12569,-0.0005075420652117049,to do,"Chris Cutler, qui est représenté par [ true: Recommended Records; false: ['143 Records', 'Octavia Sperati', 'Touch & Go Records', 'Glass Records', 'Modern Day Escape', 'Okeh', 'Janus'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7383,-0.000507497787475586,to do,"The Au Pairs, qui a commencé à [ true: Birmingham; false: ['Bratislava', 'Italie', 'Lansing, Michigan', 'Zwickau', 'Marshalltown, Iowa'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11290,-0.000507354736328125,to do,David Frost est employé par [ true: Bbc; false: ['NPR'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7099,-0.0005034903685251871,to do,"Honor Bright a été fondée à [ true: Syracuse, NY; false: ['Varsovie', 'Tokio', 'Fayetteville, Arkansas', 'Aylesbury', 'Greenwich village', 'Roseland, New Jersey'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8101,-0.0005027949810028076,to do,"Des musiciens classiques tels que [ true: Nadja Salerno-Sonnenberg; false: [""peintre d'histoire"", 'Peter Rowan'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6236,-0.000502467155456543,to do,Le métier de Patrick Joseph Sullivan est [ true: politicien; false: ['poète'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3163,-0.0005006790161132812,to do,"Officiellement, l'anglais est la langue de la [ true: Guyane; false: ['Chine'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12912,-0.0004996582865715027,to do,"Eux, qui est représenté par [ true: Suretone Records; false: ['Rabid Records', 'Hitsville West', 'Profile Records', 'Merciful Release', 'Desert Storm Records', 'Eleven Seven', 'Modern Records', 'Linda Perry'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19603,-0.0004987716674804688,to do,Gitarzan est représenté par le label [ true: Monument; false: ['Coral'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12244,-0.0004976391792297363,to do,L'île de Brooklyn est en [ true: Antarctique; false: ['Europe'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7068,-0.0004970431327819824,to do,"IR a été formé à [ true: Inde; false: ['Birkenhead', 'Fabriano', 'Viareggio', 'Belfast', 'Guatemala City', 'Amarillo, Texas'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17135,-0.0004968643188476562,to do,L'incendie de l'hôtel Polen se trouve en [ true: Amsterdam; false: ['Belgique'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1781,-0.0004955132802327474,to do,"Le domaine de travail des républicains Log Cabin est la [ true: LGBT; false: ['SIGINT', 'Domenico Maria Leone Cirillo', 'philosophie politique'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9257,-0.000494837760925293,to do,"L'anglais était la langue de [ true: Yardbirds; false: [""L'Instant X""] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8828,-0.0004935860633850098,to do,"KeyArena, par la [ true: Seattle; false: ['Bbc'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12671,-0.000489515917641776,to do,"Aaradhna, représenté par [ true: Dawn Raid Entertainment; false: ['Looking Glass Workshop', 'Thrill Jockey', 'Gold Standard Laboratories', 'Esperanza Spalding', 'Neon Bible', 'True North Records', 'CandyRat Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12926,-0.0004893607563442654,to do,"Artistes Island Records tels que [ true: Hey DJ; false: ['Universal Island Records', 'Poe Boy Entertainment', 'Wordshaker', 'Fat Possum', 'Brainfeeder', 'Jeepster', 'Hannibal Records', 'Arts & Crafts Records', 'Catamenia'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9765,-0.0004888772964477539,to do,"Mont Electra, en [ true: Antarctique; false: ['Asie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15755,-0.0004887580871582031,to do,A quel poste joue Steve Barber ? Ils jouent comme [ true: lanceur; false: ['gardien de but'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7531,-0.0004878044128417969,to do,"La langue d'Orphée noir était le [ true: Portugais; false: ['Langue monténégrine', 'Ukrayina maye talant', 'valencien'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6511,-0.0004875659942626953,to do,Design Design a son siège à [ true: Manchester; false: ['Brooklyn College'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14138,-0.0004871487617492676,to do,Johan Cruyff parle [ true: Néerlandais; false: ['catalan'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3584,-0.00048655271530151367,to do,"Love All Over Me, créé au [ true: Américain; false: ['Touva', 'malais', 'Down Under', 'Népalais', 'Ryūkyūan', 'Liban'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11844,-0.00048619508743286133,to do,"CP-40 a été développé par [ true: Cambridge Scientific Center; false: ['Microsoft Game Studios', 'Double Fine Productions', 'RealNetworks', 'Capstone Software'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_2261,-0.0004856586456298828,to do,Henricus Petrus a commencé à travailler à [ true: Basilea; false: ['Trente'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3999,-0.0004839420318603516,to do,"Vieux temps, du [ true: États-Unis; false: ['Syrie', 'Macédoine', 'ROK', 'Maldives', 'Macédonien'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6609,-0.0004836678504943848,to do,"Braunschweig contient le siège de [ true: Collegium Carolinum; false: ['Brampton', 'Philadelphia Celtic', 'Sporting CP', 'Turquie', 'Mielec'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14784,-0.00048285722732543945,to do,"The Microphones, créé à [ true: Olympie; false: ['Tokyo'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21883,-0.00048041343688964844,to do,Le lieu du Flying Pig Marathon est [ true: Cincinnati; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12823,-0.0004786915249294705,to do,"Drag City enregistre des artistes comme [ true: Scout Niblett; false: ['Down Home', 'Engine Company Records', 'Pina Records', 'Mute records', 'Deep Elm Records', 'Wildstar Records', 'Tzadik Records', 'United Artists', 'AIDS Wolf'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14607,-0.0004775524139404297,to do,"Macaron, développé au [ true: Italie; false: ['Portugal'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9832,-0.00047719478607177734,to do,"Ils sont nommés pour [ true: Lynn; false: ['Rivière Saint-Maurice', ""District d'Ishikawa"", 'Mao Zedong', 'Royal Navy', 'Charles Bonnet', 'S3 Graphics'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1820,-0.00047701597213745117,to do,"Mycologue est l'expertise des [ true: Sanford Myron Zeller; false: ['poésie épique', 'Thoreau', 'sceptique', 'Mathématiques'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4834,-0.0004762709140777588,to do,"FOX va lancer [ true: That '70s Show; false: [""Boîte d'expédition"", 'Aquele Beijo', 'Sky News', 'Crossroads Television System'] ]"
