model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8454,-0.00045752525329589844,to do,Джазовые музыканты [ true: Чарльз Мингус; false: ['хоро'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4904,-0.00045447051525115967,to do,"Channel 4 представит [ true: Green Wing; false: ['Альфред Хичкок представляет', 'Сарво', 'Big Morning Buzz Live', 'ONE HD'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10673,-0.0004526376724243164,to do,"Винсент Лабан, [ true: полузащитник; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1093,-0.0004520416259765625,to do,"Энди Кершоу, сотрудник [ true: BBC; false: ['Fiat'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12545,-0.00045107801755269383,to do,"Артисты Gold Standard Laboratories, такие как [ true: Chromatics; false: ['143 Records', 'DCD2 Records', 'Atomic Bitchwax', 'Wierd Records', 'Майкл Красснер', 'Menart Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21892,-0.0004380345344543457,to do,Во что играет Челмсфорд 123? Они играют [ true: ситком; false: ['джаз'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1584,-0.0004341602325439453,to do,Компетенция Камила Звелебиля — [ true: тамильский; false: ['манга'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12946,-0.0004338820775349935,to do,"Rolling Stones, которую представляет [ true: Decca; false: ['Roc-A-Fella records', 'Flying Dutchman', 'Roc-a-Fella'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17204,-0.00042724609375,to do,"Ронни Фостер, [ true: джаз; false: ['сатира'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14552,-0.0004253387451171875,to do,Сьюзи Ариоли играет [ true: джаз; false: ['фанк'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12605,-0.0004201928774515788,to do,"Джон МакЭнти, которого представляет [ true: Relapse Records; false: ['Broken Bow Records', 'Vertigo', 'Lava Records', 'Arhoolie', 'Desert Storm Records', 'Planet Mu'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8434,-0.0004197359085083008,to do,Рок-музыканты [ true: Джон Дикон; false: ['Pardon My Sarong'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5091,-0.0004169940948486328,to do,"Монфор Стоукс, [ true: политик; false: ['Музыкальный руководитель', 'ведущий'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1479,-0.00041490793228149414,to do,Эллен Хэнкок работает на [ true: IBM; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15692,-0.00041294097900390625,to do,Профессия Махешвари - [ true: актер; false: ['философ'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12984,-0.0004114678927830287,to do,"Pye исполнители, такие как [ true: Sunny Afternoon; false: ['Мик Милл', 'Mercury Records', 'Tamla-Motown', 'Helicon Records', 'Irregular Records', 'Trax Records', 'Dependent Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12907,-0.0004101991653442383,to do,"Put It On The Line, представленный [ true: Ghostface; false: ['ACT Music', 'Mojo', 'Lonestar'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8769,-0.0004049539566040039,to do,"E9 создан [ true: General Motors; false: ['Cadillac Gage', 'Nintendo'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3193,-0.0004044771194458008,to do,"Джонни Унитас, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11714,-0.0004031658172607422,to do,Обряд играет [ true: триллер; false: ['ситком'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9811,-0.000400543212890625,to do,Адам Эльшаймер устроился на работу в [ true: Рим; false: ['Лондон'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11385,-0.0003914833068847656,to do,Мумий Тролль находится в стране [ true: Россия; false: ['Сирия'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8824,-0.00039005279541015625,to do,Хассо Платтнер работает на [ true: IBM; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4585,-0.00037982066472371423,to do,"CBS представит [ true: Y&R; false: ['Nova TV', 'BBC One Scotland', 'DD Metro'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12631,-0.00036910921335220337,to do,"Исполнитель записи TDE [ true: Кендрик Ламар; false: ['Equity Music Group', 'Danse Macabre', 'Fearless Records', 'Get Ready', '20th Century Fox', 'Fair Trade', 'Soul Note', 'Better Looking Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19427,-0.0003681182861328125,to do,Панама Фрэнсис играет [ true: джаз; false: ['ситком'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5972,-0.0003648911203656878,to do,"Столица США, [ true: Филадельфия, Пенсильвания; false: ['Гларис', 'Фритаун', 'Перак', 'провинция Оксапампа', 'Тунис', 'Акмолинская область', 'Муниципалитет Мотала'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20012,-0.00036460161209106445,to do,"Стивен Сакур, [ true: BBC; false: ['NPR'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5164,-0.00035858154296875,to do,Род занятий Райнера Тейлора - [ true: композитор; false: ['поэт'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1840,-0.00035841975893293105,to do,"Экспертиза Яна Ходдера - [ true: археология; false: ['алгебраический геометр', 'Эби Варбург', 'Карл Вильгельм фон Далла Торре', 'педагогика', 'QED', 'контрразведка', 'астрономия'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12539,-0.00035656040365045726,to do,"Художники Apple, такие как [ true: Beatles; false: ['Chancellor Records', 'SRC Records', 'Ghetto Commission', 'Brand New Music', 'Quarterstick Records', 'SubPop', 'Eastwest Records', 'Ciroc Entertainment', 'Greenthink', 'Verve records', 'Black Prairie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2728,-0.0003558993339538574,to do,"Андерс Лимпар, [ true: полузащитник; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21786,-0.00035572052001953125,to do,"Давид Мендес да Силва, [ true: полузащитник; false: ['защитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12821,-0.0003489851951599121,to do,"Джейсон Аалон Батлер, которого представляет [ true: Epitaph Records; false: ['Lava Music', 'DreamWorks Nashville', 'Corporate Thugz Entertainment', 'Герн Бландстен', 'CBS Records', 'Dolton Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1703,-0.0003413856029510498,to do,"Экспертиза ташизма - [ true: художник; false: ['Ранний нидерландский', 'цитолог', 'Джозеф Домби', 'паразитология'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8226,-0.00034105777740478516,to do,"Флемминг Нильсен, [ true: полузащитник; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8100,-0.0003395676612854004,to do,"Рок-музыканты, такие как [ true: Velvet Underground; false: ['Тамара Джи', 'Doo-Wop'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1950,-0.0003380030393600464,to do,"Экспертиза Майра - [ true: систематик; false: ['Витгенштейн', 'Южная Африка эпохи апартеида', 'Музыкант', 'френология'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12926,-0.00033448636531829834,to do,"Исполнители Island Records, такие как [ true: Hey DJ; false: ['Hannibal Records', 'Fat Possum', 'Arts & Crafts Records', 'Brainfeeder', 'Wordshaker', 'Universal Island Records', 'Catamenia', 'Jeepster'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15433,-0.0003330707550048828,to do,Закон Шанхайской организации сотрудничества объявляет языком [ true: Русский; false: ['Английский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12788,-0.0003299713134765625,to do,"Sun Caged, представленный [ true: Lion Music; false: ['Джеральд Олбрайт', 'Будда', 'Луака Боп', 'Kru-Cut'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8031,-0.00032711029052734375,to do,В Рабинале понимают [ true: испанский; false: ['болгарский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2798,-0.0003266334533691406,to do,Bundesautobahn 52 владелец [ true: Германия; false: ['Fiat'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12703,-0.0003254744741651747,to do,"Джун Табор, выпущенный [ true: Topic Records; false: ['Ensign Records', 'Sony', 'Loose', 'Sweet Talker', 'Tear Da Club Up Thugs', 'Xpressway', 'Apple Corps', 'Lowercase people records', 'Blackground'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13132,-0.00032067298889160156,to do,"Артур Милтон, [ true: полузащитник; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11919,-0.000319749116897583,to do,"Коппермайн, созданный [ true: Intel; false: ['Lockheed', 'AGEIA'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14608,-0.0003191828727722168,to do,"Хуан Родриго Рохас, [ true: полузащитник; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12846,-0.00031792266028268,to do,"Рэй Чарльз, представленный [ true: ABC-Paramount; false: ['Wea Records', 'Toshiba-EMI', 'Maranatha!', 'Delmark', 'Fantasy Records', 'WB', 'Fifth Colvmn Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19611,-0.00031757354736328125,to do,Премьера «Нищего моего соседа» на [ true: BBC; false: ['MTV'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11898,-0.0003161430358886719,to do,Авторское лево разработано [ true: FSF; false: ['SCO'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6373,-0.0003091096878051758,to do,В Карибских Нидерландах понимают [ true: Английский; false: ['финский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9177,-0.000308990478515625,to do,Томми Виг исполняет [ true: джаз; false: ['триллер'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8281,-0.00030857324600219727,to do,Неоклассические музыканты [ true: Time Requiem; false: ['Виктор Борге'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4663,-0.00030808789389474053,to do,"ABC представит [ true: Modern Family; false: ['Serbisyo All Access', 'Solar Sports', 'WNYC', 'Hay Superstar', 'Mayberry R.F.D.', 'WGN Morning News', 'DD Metro'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_773,-0.0003076791763305664,to do,"Стэн Гелбо, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5197,-0.00030612945556640625,to do,"Альберто Клозас, [ true: актер; false: ['придворный художник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8972,-0.00029909610748291016,to do,УСМ создан [ true: Canon; false: ['НГУ'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15706,-0.0002988576889038086,to do,"Фил Харрисон, [ true: Microsoft; false: ['BBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12519,-0.0002988080183664958,to do,"Чарли Паттон, которого представляет [ true: Paramount; false: ['Enter Shikari', 'Дим Мак', 'Carpark Records', 'Victor Entertainment', 'Roc Nation', 'SPV GmbH'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15607,-0.0002951622009277344,to do,"Тони Реали, работающий на [ true: ESPN; false: ['BBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12792,-0.00029389063517252606,to do,"Исполнитель записи ECM [ true: Терье Рипдал; false: ['Pacific Jazz Records', 'Beady Eye', 'KRS', 'Александра Стэн', 'Boompa', 'One Little Indian', 'Gotham Records', 'Венди Карлос', 'A&M'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18208,-0.00029087066650390625,to do,"Сикихор, [ true: Филиппины; false: ['Кения'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19554,-0.0002899169921875,to do,Джереми Вайн работает в [ true: BBC; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19222,-0.00028890371322631836,to do,В Бельгии понимают [ true: Голландский; false: ['исландский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12863,-0.0002880096435546875,to do,"Руджеро Сеттимо, [ true: политик; false: ['химик'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14906,-0.0002880096435546875,to do,Стефани Фландерс работает в [ true: BBC; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12507,-0.00028788447380065916,to do,"Исполнитель записи Decca Records [ true: Джонни Кэрролл; false: ['Лиззи Мерсье Десклу', 'Solar Records', 'BEC Recordings', 'А. Р. Кейн', 'Reel Life Productions', 'Moonfog Productions', 'Federal Records', 'Avex Group', 'Rhythm Zone', 'FOLKWAYS RECORDS'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5037,-0.0002841949462890625,to do,"Бикс Байдербеке, [ true: труба; false: ['гитара'] ]"
